"-------------------------------------------------------------------------------------------"
" Monthly average O18 concentrations (per mil) derived from flask air samples               "
" South Pole: Latitude 90.0S Elevation 2810m                                                "
"                                                                                           "
" Source: R. F. Keeling, S. C. Piper, A. F. Bollenbacher and S. J. Walker                   "
" Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                        "
" Scripps Institution of Oceanography (SIO)                                                 "
" University of California                                                                  "
" La Jolla, California USA 92093-0244                                                       "
"                                                                                           "
" Status of data and correspondence:                                                        "
"                                                                                           "
" These data are subject to revision based on recalibration of standard gases. Questions    "
" about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu) and            "
" and Dr. Stephen Piper (scpiper@popmail.ucsd.edu), Scripps CO2 Program.                    "
"                                                                                           "
" Flask data in this file through 15-Jan-2019 last updated 01-Nov-2019                      "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" Please cite as:                                                                           "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and   "
" oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps    "
" Institution of Oceanography, San Diego, 88 pages, 2001.                                   "
"                                                                                           "
" If it is necessary to cite a peer-reviewed article, please cite as:                       "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and       "
" oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,       "
" in "A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems",     "
" editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,                 "
" New York, 2005.                                                                           "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats. Column 5 below gives monthly isotope concentrations in per-mil.  This is the     "
" standard version of the data most often sought.  The monthly values have been adjusted    "
" to 24:00 hours on the 15th of each month.  Column 6 gives the same data after a seasonal  "
" adjustment to remove the quasi-regular seasonal cycle.  The adjustment involves           "
" subtracting from the data a 4-harmonic fit with a linear gain factor.  Column 7 is a      "
" smoothed version of the data generated from a stiff cubic spline function plus 4-harmonic "
" functions with linear gain.  Column 8 is the same smoothed version with the seasonal      "
" cycle removed.  Column 9 is identical to Column 5 except that the missing values from     "
" Column 5 have been filled with values from Column 7.  Column 10 is identical to Column 6  "
" except missing values have been filled with values from Column 8.  Missing values are     "
" denoted by -99.99                                                                         "
"                                                                                           "
" CO2 concentrations are measured on the '08A' calibration scale                            "
1983, 12,   30665, 1983.9562,     1.23,     1.15,       1.35,     1.26,       1.23,     1.15
1984, 01,   30696, 1984.0410,     1.40,     1.31,       1.36,     1.27,       1.40,     1.31
1984, 02,   30727, 1984.1257,   -99.99,   -99.99,       1.34,     1.27,       1.34,     1.27
1984, 03,   30756, 1984.2049,   -99.99,   -99.99,       1.31,     1.27,       1.31,     1.27
1984, 04,   30787, 1984.2896,   -99.99,   -99.99,       1.26,     1.26,       1.26,     1.26
1984, 05,   30817, 1984.3716,     1.24,     1.29,       1.21,     1.26,       1.24,     1.29
1984, 06,   30848, 1984.4563,     1.17,     1.26,       1.16,     1.25,       1.17,     1.26
1984, 07,   30878, 1984.5383,   -99.99,   -99.99,       1.13,     1.24,       1.13,     1.24
1984, 08,   30909, 1984.6230,     1.00,     1.08,       1.15,     1.23,       1.00,     1.08
1984, 09,   30940, 1984.7077,   -99.99,   -99.99,       1.19,     1.22,       1.19,     1.22
1984, 10,   30970, 1984.7896,     1.39,     1.38,       1.22,     1.20,       1.39,     1.38
1984, 11,   31001, 1984.8743,     1.38,     1.33,       1.24,     1.18,       1.38,     1.33
1984, 12,   31031, 1984.9563,     1.33,     1.25,       1.25,     1.16,       1.33,     1.25
1985, 01,   31062, 1985.0411,     1.34,     1.25,       1.23,     1.14,       1.34,     1.25
1985, 02,   31093, 1985.1260,     1.39,     1.31,       1.19,     1.12,       1.39,     1.31
1985, 03,   31121, 1985.2027,   -99.99,   -99.99,       1.14,     1.10,       1.14,     1.10
1985, 04,   31152, 1985.2877,     0.98,     0.98,       1.07,     1.08,       0.98,     0.98
1985, 05,   31182, 1985.3699,     0.89,     0.94,       1.01,     1.05,       0.89,     0.94
1985, 06,   31213, 1985.4548,     0.86,     0.95,       0.95,     1.03,       0.86,     0.95
1985, 07,   31243, 1985.5370,     0.90,     1.01,       0.91,     1.01,       0.90,     1.01
1985, 08,   31274, 1985.6219,     0.73,     0.81,       0.91,     1.00,       0.73,     0.81
1985, 09,   31305, 1985.7068,     0.97,     0.99,       0.95,     0.98,       0.97,     0.99
1985, 10,   31335, 1985.7890,     0.94,     0.92,       0.99,     0.97,       0.94,     0.92
1985, 11,   31366, 1985.8740,     0.99,     0.94,       1.02,     0.96,       0.99,     0.94
1985, 12,   31396, 1985.9562,     0.98,     0.89,       1.04,     0.95,       0.98,     0.89
1986, 01,   31427, 1986.0411,     0.96,     0.87,       1.04,     0.95,       0.96,     0.87
1986, 02,   31458, 1986.1260,     1.05,     0.97,       1.02,     0.95,       1.05,     0.97
1986, 03,   31486, 1986.2027,     1.02,     0.98,       0.99,     0.95,       1.02,     0.98
1986, 04,   31517, 1986.2877,     1.03,     1.03,       0.95,     0.95,       1.03,     1.03
1986, 05,   31547, 1986.3699,     0.89,     0.94,       0.91,     0.96,       0.89,     0.94
1986, 06,   31578, 1986.4548,     0.89,     0.97,       0.87,     0.96,       0.89,     0.97
1986, 07,   31608, 1986.5370,     0.85,     0.96,       0.86,     0.97,       0.85,     0.96
1986, 08,   31639, 1986.6219,     0.87,     0.95,       0.90,     0.98,       0.87,     0.95
1986, 09,   31670, 1986.7068,     0.97,     0.99,       0.96,     0.99,       0.97,     0.99
1986, 10,   31700, 1986.7890,     0.97,     0.95,       1.02,     1.00,       0.97,     0.95
1986, 11,   31731, 1986.8740,     1.06,     1.01,       1.07,     1.01,       1.06,     1.01
1986, 12,   31761, 1986.9562,     1.14,     1.06,       1.11,     1.02,       1.14,     1.06
1987, 01,   31792, 1987.0411,     1.21,     1.11,       1.13,     1.04,       1.21,     1.11
1987, 02,   31823, 1987.1260,     1.15,     1.08,       1.12,     1.05,       1.15,     1.08
1987, 03,   31851, 1987.2027,     0.99,     0.95,       1.10,     1.06,       0.99,     0.95
1987, 04,   31882, 1987.2877,     1.04,     1.05,       1.07,     1.07,       1.04,     1.05
1987, 05,   31912, 1987.3699,     1.03,     1.07,       1.04,     1.09,       1.03,     1.07
1987, 06,   31943, 1987.4548,     1.03,     1.12,       1.01,     1.10,       1.03,     1.12
1987, 07,   31973, 1987.5370,     1.01,     1.11,       1.00,     1.11,       1.01,     1.11
1987, 08,   32004, 1987.6219,     1.05,     1.13,       1.04,     1.12,       1.05,     1.13
1987, 09,   32035, 1987.7068,     1.11,     1.14,       1.10,     1.13,       1.11,     1.14
1987, 10,   32065, 1987.7890,     1.11,     1.09,       1.15,     1.14,       1.11,     1.09
1987, 11,   32096, 1987.8740,     1.19,     1.14,       1.20,     1.14,       1.19,     1.14
1987, 12,   32126, 1987.9562,   -99.99,   -99.99,       1.23,     1.15,       1.23,     1.15
1988, 01,   32157, 1988.0410,   -99.99,   -99.99,       1.24,     1.15,       1.24,     1.15
1988, 02,   32188, 1988.1257,     1.40,     1.32,       1.22,     1.15,       1.40,     1.32
1988, 03,   32217, 1988.2049,     1.38,     1.33,       1.18,     1.14,       1.38,     1.33
1988, 04,   32248, 1988.2896,     1.06,     1.07,       1.13,     1.14,       1.06,     1.07
1988, 05,   32278, 1988.3716,     1.20,     1.25,       1.08,     1.13,       1.20,     1.25
1988, 06,   32309, 1988.4563,     1.09,     1.18,       1.03,     1.12,       1.09,     1.18
1988, 07,   32339, 1988.5383,     1.03,     1.14,       1.00,     1.11,       1.03,     1.14
1988, 08,   32370, 1988.6230,     1.09,     1.17,       1.01,     1.09,       1.09,     1.17
1988, 09,   32401, 1988.7077,     1.02,     1.05,       1.04,     1.07,       1.02,     1.05
1988, 10,   32431, 1988.7896,   -99.99,   -99.99,       1.07,     1.05,       1.07,     1.05
1988, 11,   32462, 1988.8743,     1.05,     1.00,       1.09,     1.04,       1.05,     1.00
1988, 12,   32492, 1988.9563,     1.16,     1.08,       1.10,     1.02,       1.16,     1.08
1989, 01,   32523, 1989.0411,   -99.99,   -99.99,       1.09,     1.00,       1.09,     1.00
1989, 02,   32554, 1989.1260,     0.99,     0.92,       1.05,     0.98,       0.99,     0.92
1989, 03,   32582, 1989.2027,     0.97,     0.94,       1.01,     0.97,       0.97,     0.94
1989, 04,   32613, 1989.2877,     0.87,     0.88,       0.95,     0.95,       0.87,     0.88
1989, 05,   32643, 1989.3699,     0.74,     0.78,       0.89,     0.94,       0.74,     0.78
1989, 06,   32674, 1989.4548,     0.79,     0.88,       0.84,     0.93,       0.79,     0.88
1989, 07,   32704, 1989.5370,     0.74,     0.85,       0.81,     0.92,       0.74,     0.85
1989, 08,   32735, 1989.6219,     0.79,     0.87,       0.84,     0.92,       0.79,     0.87
1989, 09,   32766, 1989.7068,     0.84,     0.87,       0.89,     0.92,       0.84,     0.87
1989, 10,   32796, 1989.7890,     0.90,     0.88,       0.93,     0.92,       0.90,     0.88
1989, 11,   32827, 1989.8740,     0.86,     0.80,       0.98,     0.92,       0.86,     0.80
1989, 12,   32857, 1989.9562,     0.94,     0.86,       1.01,     0.92,       0.94,     0.86
1990, 01,   32888, 1990.0411,     0.91,     0.82,       1.02,     0.93,       0.91,     0.82
1990, 02,   32919, 1990.1260,     1.06,     0.99,       1.02,     0.94,       1.06,     0.99
1990, 03,   32947, 1990.2027,     1.02,     0.98,       0.99,     0.95,       1.02,     0.98
1990, 04,   32978, 1990.2877,     1.02,     1.02,       0.96,     0.96,       1.02,     1.02
1990, 05,   33008, 1990.3699,     0.91,     0.96,       0.93,     0.98,       0.91,     0.96
1990, 06,   33039, 1990.4548,     0.93,     1.01,       0.90,     0.99,       0.93,     1.01
1990, 07,   33069, 1990.5370,     0.95,     1.06,       0.90,     1.01,       0.95,     1.06
1990, 08,   33100, 1990.6219,     0.87,     0.95,       0.94,     1.02,       0.87,     0.95
1990, 09,   33131, 1990.7068,     1.04,     1.07,       1.01,     1.04,       1.04,     1.07
1990, 10,   33161, 1990.7890,     0.98,     0.96,       1.07,     1.05,       0.98,     0.96
1990, 11,   33192, 1990.8740,   -99.99,   -99.99,       1.12,     1.06,       1.12,     1.06
1990, 12,   33222, 1990.9562,     1.13,     1.04,       1.16,     1.08,       1.13,     1.04
1991, 01,   33253, 1991.0411,   -99.99,   -99.99,       1.18,     1.09,       1.18,     1.09
1991, 02,   33284, 1991.1260,     1.15,     1.08,       1.18,     1.11,       1.15,     1.08
1991, 03,   33312, 1991.2027,     1.28,     1.24,       1.16,     1.12,       1.28,     1.24
1991, 04,   33343, 1991.2877,     1.23,     1.23,       1.12,     1.13,       1.23,     1.23
1991, 05,   33373, 1991.3699,     1.20,     1.24,       1.09,     1.14,       1.20,     1.24
1991, 06,   33404, 1991.4548,     1.12,     1.21,       1.06,     1.14,       1.12,     1.21
1991, 07,   33434, 1991.5370,     1.14,     1.25,       1.04,     1.15,       1.14,     1.25
1991, 08,   33465, 1991.6219,     1.06,     1.14,       1.07,     1.16,       1.06,     1.14
1991, 09,   33496, 1991.7068,     1.12,     1.15,       1.13,     1.16,       1.12,     1.15
1991, 10,   33526, 1991.7890,     1.21,     1.19,       1.19,     1.17,       1.21,     1.19
1991, 11,   33557, 1991.8740,     1.02,     0.96,       1.23,     1.17,       1.02,     0.96
1991, 12,   33587, 1991.9562,     1.07,     0.99,       1.26,     1.18,       1.07,     0.99
1992, 01,   33618, 1992.0410,     1.19,     1.10,       1.28,     1.19,       1.19,     1.10
1992, 02,   33649, 1992.1257,     1.29,     1.22,       1.27,     1.20,       1.29,     1.22
1992, 03,   33678, 1992.2049,     1.28,     1.25,       1.24,     1.21,       1.28,     1.25
1992, 04,   33709, 1992.2896,     1.27,     1.27,       1.21,     1.22,       1.27,     1.27
1992, 05,   33739, 1992.3716,     1.15,     1.20,       1.18,     1.23,       1.15,     1.20
1992, 06,   33770, 1992.4563,     1.07,     1.16,       1.15,     1.24,       1.07,     1.16
1992, 07,   33800, 1992.5383,     1.10,     1.21,       1.14,     1.25,       1.10,     1.21
1992, 08,   33831, 1992.6230,     1.14,     1.22,       1.18,     1.26,       1.14,     1.22
1992, 09,   33862, 1992.7077,     1.23,     1.25,       1.25,     1.28,       1.23,     1.25
1992, 10,   33892, 1992.7896,     1.31,     1.29,       1.31,     1.29,       1.31,     1.29
1992, 11,   33923, 1992.8743,     1.36,     1.30,       1.36,     1.31,       1.36,     1.30
1992, 12,   33953, 1992.9563,     1.33,     1.25,       1.40,     1.32,       1.33,     1.25
1993, 01,   33984, 1993.0411,     1.37,     1.28,       1.42,     1.33,       1.37,     1.28
1993, 02,   34015, 1993.1260,     1.47,     1.39,       1.42,     1.35,       1.47,     1.39
1993, 03,   34043, 1993.2027,     1.44,     1.40,       1.40,     1.36,       1.44,     1.40
1993, 04,   34074, 1993.2877,     1.38,     1.38,       1.37,     1.37,       1.38,     1.38
1993, 05,   34104, 1993.3699,     1.41,     1.46,       1.33,     1.38,       1.41,     1.46
1993, 06,   34135, 1993.4548,     1.33,     1.41,       1.30,     1.39,       1.33,     1.41
1993, 07,   34165, 1993.5370,     1.35,     1.46,       1.28,     1.39,       1.35,     1.46
1993, 08,   34196, 1993.6219,     1.34,     1.43,       1.31,     1.39,       1.34,     1.43
1993, 09,   34227, 1993.7068,     1.40,     1.43,       1.37,     1.39,       1.40,     1.43
1993, 10,   34257, 1993.7890,     1.44,     1.42,       1.41,     1.39,       1.44,     1.42
1993, 11,   34288, 1993.8740,     1.48,     1.42,       1.44,     1.39,       1.48,     1.42
1993, 12,   34318, 1993.9562,     1.46,     1.38,       1.46,     1.38,       1.46,     1.38
1994, 01,   34349, 1994.0411,     1.54,     1.45,       1.46,     1.37,       1.54,     1.45
1994, 02,   34380, 1994.1260,     1.47,     1.40,       1.44,     1.36,       1.47,     1.40
1994, 03,   34408, 1994.2027,     1.41,     1.37,       1.39,     1.35,       1.41,     1.37
1994, 04,   34439, 1994.2877,     1.31,     1.31,       1.34,     1.34,       1.31,     1.31
1994, 05,   34469, 1994.3699,     1.33,     1.38,       1.28,     1.33,       1.33,     1.38
1994, 06,   34500, 1994.4548,     1.20,     1.29,       1.23,     1.32,       1.20,     1.29
1994, 07,   34530, 1994.5370,     1.16,     1.26,       1.19,     1.30,       1.16,     1.26
1994, 08,   34561, 1994.6219,     1.16,     1.24,       1.21,     1.29,       1.16,     1.24
1994, 09,   34592, 1994.7068,     1.19,     1.22,       1.25,     1.28,       1.19,     1.22
1994, 10,   34622, 1994.7890,     1.22,     1.21,       1.29,     1.27,       1.22,     1.21
1994, 11,   34653, 1994.8740,     1.22,     1.16,       1.31,     1.26,       1.22,     1.16
1994, 12,   34683, 1994.9562,     1.31,     1.23,       1.33,     1.25,       1.31,     1.23
1995, 01,   34714, 1995.0411,     1.32,     1.23,       1.33,     1.24,       1.32,     1.23
1995, 02,   34745, 1995.1260,     1.28,     1.20,       1.31,     1.23,       1.28,     1.20
1995, 03,   34773, 1995.2027,     1.21,     1.17,       1.27,     1.23,       1.21,     1.17
1995, 04,   34804, 1995.2877,     1.30,     1.30,       1.22,     1.22,       1.30,     1.30
1995, 05,   34834, 1995.3699,     1.17,     1.22,       1.17,     1.21,       1.17,     1.22
1995, 06,   34865, 1995.4548,     1.11,     1.20,       1.12,     1.21,       1.11,     1.20
1995, 07,   34895, 1995.5370,     1.12,     1.23,       1.09,     1.20,       1.12,     1.23
1995, 08,   34926, 1995.6219,     1.16,     1.25,       1.11,     1.19,       1.16,     1.25
1995, 09,   34957, 1995.7068,     1.19,     1.22,       1.15,     1.18,       1.19,     1.22
1995, 10,   34987, 1995.7890,     1.18,     1.16,       1.19,     1.17,       1.18,     1.16
1995, 11,   35018, 1995.8740,     1.28,     1.22,       1.21,     1.16,       1.28,     1.22
1995, 12,   35048, 1995.9562,     1.29,     1.21,       1.23,     1.15,       1.29,     1.21
1996, 01,   35079, 1996.0410,     1.31,     1.23,       1.22,     1.13,       1.31,     1.23
1996, 02,   35110, 1996.1257,     1.22,     1.15,       1.19,     1.12,       1.22,     1.15
1996, 03,   35139, 1996.2049,     1.19,     1.15,       1.15,     1.11,       1.19,     1.15
1996, 04,   35170, 1996.2896,     1.10,     1.10,       1.09,     1.10,       1.10,     1.10
1996, 05,   35200, 1996.3716,     0.96,     1.00,       1.04,     1.09,       0.96,     1.00
1996, 06,   35231, 1996.4563,     0.91,     1.00,       0.99,     1.08,       0.91,     1.00
