"-------------------------------------------------------------------------------------------"
" Monthly average C13 concentrations (per mil) derived from flask air samples               "
" South Pole: Latitude 90.0S Elevation 2810m                                                "
"                                                                                           "
" Source: R. F. Keeling, S. C. Piper, A. F. Bollenbacher and S. J. Walker                   "
" Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                        "
" Scripps Institution of Oceanography (SIO)                                                 "
" University of California                                                                  "
" La Jolla, California USA 92093-0244                                                       "
"                                                                                           "
" Status of data and correspondence:                                                        "
"                                                                                           "
" These data are subject to revision based on recalibration of standard gases. Questions    "
" about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu) and            "
" and Dr. Stephen Piper (scpiper@popmail.ucsd.edu), Scripps CO2 Program.                    "
"                                                                                           "
" Flask data in this file through 15-Jan-2019 last updated 01-Nov-2019                      "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" Please cite as:                                                                           "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and   "
" oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps    "
" Institution of Oceanography, San Diego, 88 pages, 2001.                                   "
"                                                                                           "
" If it is necessary to cite a peer-reviewed article, please cite as:                       "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and       "
" oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,       "
" in "A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems",     "
" editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,                 "
" New York, 2005.                                                                           "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats. Column 5 below gives monthly isotope concentrations in per-mil.  This is the     "
" standard version of the data most often sought.  The monthly values have been adjusted    "
" to 24:00 hours on the 15th of each month.  Column 6 gives the same data after a seasonal  "
" adjustment to remove the quasi-regular seasonal cycle.  The adjustment involves           "
" subtracting from the data a 4-harmonic fit with a linear gain factor.  Column 7 is a      "
" smoothed version of the data generated from a stiff cubic spline function plus 4-harmonic "
" functions with linear gain.  Column 8 is the same smoothed version with the seasonal      "
" cycle removed.  Column 9 is identical to Column 5 except that the missing values from     "
" Column 5 have been filled with values from Column 7.  Column 10 is identical to Column 6  "
" except missing values have been filled with values from Column 8.  Missing values are     "
" denoted by -99.99                                                                         "
"                                                                                           "
" CO2 concentrations are measured on the '08A' calibration scale                            "
1978, 12,   28839, 1978.9562,    -7.49,    -7.47,      -7.49,    -7.48,      -7.49,    -7.47
1979, 01,   28870, 1979.0411,    -7.50,    -7.50,      -7.48,    -7.48,      -7.50,    -7.50
1979, 02,   28901, 1979.1260,    -7.47,    -7.48,      -7.47,    -7.47,      -7.47,    -7.48
1979, 03,   28929, 1979.2027,    -7.47,    -7.49,      -7.45,    -7.47,      -7.47,    -7.49
1979, 04,   28960, 1979.2877,    -7.42,    -7.44,      -7.45,    -7.47,      -7.42,    -7.44
1979, 05,   28990, 1979.3699,    -7.45,    -7.47,      -7.45,    -7.47,      -7.45,    -7.47
1979, 06,   29021, 1979.4548,   -99.99,   -99.99,      -7.46,    -7.47,      -7.46,    -7.47
1979, 07,   29051, 1979.5370,    -7.46,    -7.46,      -7.47,    -7.47,      -7.46,    -7.46
1979, 08,   29082, 1979.6219,    -7.46,    -7.45,      -7.49,    -7.48,      -7.46,    -7.45
1979, 09,   29113, 1979.7068,   -99.99,   -99.99,      -7.50,    -7.48,      -7.50,    -7.48
1979, 10,   29143, 1979.7890,   -99.99,   -99.99,      -7.50,    -7.48,      -7.50,    -7.48
1979, 11,   29174, 1979.8740,    -7.45,    -7.44,      -7.50,    -7.49,      -7.45,    -7.44
1979, 12,   29204, 1979.9562,    -7.49,    -7.49,      -7.51,    -7.50,      -7.49,    -7.49
1980, 01,   29235, 1980.0410,    -7.51,    -7.50,      -7.51,    -7.50,      -7.51,    -7.50
1980, 02,   29266, 1980.1257,    -7.47,    -7.48,      -7.50,    -7.51,      -7.47,    -7.48
1980, 03,   29295, 1980.2049,   -99.99,   -99.99,      -7.50,    -7.52,      -7.50,    -7.52
1980, 04,   29326, 1980.2896,    -7.53,    -7.55,      -7.51,    -7.53,      -7.53,    -7.55
1980, 05,   29356, 1980.3716,    -7.55,    -7.56,      -7.52,    -7.54,      -7.55,    -7.56
1980, 06,   29387, 1980.4563,    -7.51,    -7.52,      -7.53,    -7.54,      -7.51,    -7.52
1980, 07,   29417, 1980.5383,    -7.58,    -7.58,      -7.55,    -7.55,      -7.58,    -7.58
1980, 08,   29448, 1980.6230,    -7.58,    -7.57,      -7.57,    -7.56,      -7.58,    -7.57
1980, 09,   29479, 1980.7077,    -7.57,    -7.55,      -7.58,    -7.56,      -7.57,    -7.55
1980, 10,   29509, 1980.7896,    -7.58,    -7.57,      -7.58,    -7.57,      -7.58,    -7.57
1980, 11,   29540, 1980.8743,   -99.99,   -99.99,      -7.58,    -7.57,      -7.58,    -7.57
1980, 12,   29570, 1980.9563,    -7.58,    -7.57,      -7.58,    -7.57,      -7.58,    -7.57
1981, 01,   29601, 1981.0411,    -7.59,    -7.59,      -7.58,    -7.57,      -7.59,    -7.59
1981, 02,   29632, 1981.1260,   -99.99,   -99.99,      -7.57,    -7.57,      -7.57,    -7.57
1981, 03,   29660, 1981.2027,    -7.57,    -7.58,      -7.55,    -7.57,      -7.57,    -7.58
1981, 04,   29691, 1981.2877,    -7.56,    -7.58,      -7.55,    -7.57,      -7.56,    -7.58
1981, 05,   29721, 1981.3699,    -7.55,    -7.57,      -7.55,    -7.57,      -7.55,    -7.57
1981, 06,   29752, 1981.4548,    -7.57,    -7.58,      -7.55,    -7.56,      -7.57,    -7.58
1981, 07,   29782, 1981.5370,    -7.57,    -7.57,      -7.56,    -7.56,      -7.57,    -7.57
1981, 08,   29813, 1981.6219,    -7.59,    -7.57,      -7.57,    -7.56,      -7.59,    -7.57
1981, 09,   29844, 1981.7068,    -7.53,    -7.52,      -7.57,    -7.55,      -7.53,    -7.52
1981, 10,   29874, 1981.7890,    -7.57,    -7.55,      -7.56,    -7.55,      -7.57,    -7.55
1981, 11,   29905, 1981.8740,    -7.53,    -7.52,      -7.56,    -7.54,      -7.53,    -7.52
1981, 12,   29935, 1981.9562,    -7.60,    -7.59,      -7.55,    -7.54,      -7.60,    -7.59
1982, 01,   29966, 1982.0411,   -99.99,   -99.99,      -7.54,    -7.54,      -7.54,    -7.54
1982, 02,   29997, 1982.1260,    -7.51,    -7.51,      -7.53,    -7.53,      -7.51,    -7.51
1982, 03,   30025, 1982.2027,    -7.51,    -7.53,      -7.51,    -7.53,      -7.51,    -7.53
1982, 04,   30056, 1982.2877,    -7.50,    -7.51,      -7.51,    -7.53,      -7.50,    -7.51
1982, 05,   30086, 1982.3699,    -7.47,    -7.48,      -7.52,    -7.53,      -7.47,    -7.48
1982, 06,   30117, 1982.4548,    -7.55,    -7.56,      -7.53,    -7.54,      -7.55,    -7.56
1982, 07,   30147, 1982.5370,    -7.56,    -7.56,      -7.54,    -7.54,      -7.56,    -7.56
1982, 08,   30178, 1982.6219,    -7.57,    -7.56,      -7.56,    -7.55,      -7.57,    -7.56
1982, 09,   30209, 1982.7068,    -7.56,    -7.54,      -7.57,    -7.55,      -7.56,    -7.54
1982, 10,   30239, 1982.7890,    -7.57,    -7.55,      -7.58,    -7.56,      -7.57,    -7.55
1982, 11,   30270, 1982.8740,    -7.55,    -7.54,      -7.58,    -7.57,      -7.55,    -7.54
1982, 12,   30300, 1982.9562,    -7.56,    -7.55,      -7.59,    -7.58,      -7.56,    -7.55
1983, 01,   30331, 1983.0411,   -99.99,   -99.99,      -7.59,    -7.59,      -7.59,    -7.59
1983, 02,   30362, 1983.1260,    -7.59,    -7.60,      -7.59,    -7.60,      -7.59,    -7.60
1983, 03,   30390, 1983.2027,    -7.58,    -7.60,      -7.59,    -7.61,      -7.58,    -7.60
1983, 04,   30421, 1983.2877,   -99.99,   -99.99,      -7.60,    -7.62,      -7.60,    -7.62
1983, 05,   30451, 1983.3699,    -7.65,    -7.66,      -7.61,    -7.63,      -7.65,    -7.66
1983, 06,   30482, 1983.4548,    -7.66,    -7.67,      -7.62,    -7.63,      -7.66,    -7.67
1983, 07,   30512, 1983.5370,    -7.63,    -7.63,      -7.64,    -7.64,      -7.63,    -7.63
1983, 08,   30543, 1983.6219,    -7.66,    -7.65,      -7.66,    -7.65,      -7.66,    -7.65
1983, 09,   30574, 1983.7068,    -7.65,    -7.63,      -7.67,    -7.65,      -7.65,    -7.63
1983, 10,   30604, 1983.7890,    -7.66,    -7.64,      -7.67,    -7.66,      -7.66,    -7.64
1983, 11,   30635, 1983.8740,    -7.69,    -7.68,      -7.67,    -7.66,      -7.69,    -7.68
1983, 12,   30665, 1983.9562,    -7.69,    -7.68,      -7.67,    -7.67,      -7.69,    -7.68
1984, 01,   30696, 1984.0410,    -7.67,    -7.66,      -7.67,    -7.67,      -7.67,    -7.66
1984, 02,   30727, 1984.1257,   -99.99,   -99.99,      -7.66,    -7.67,      -7.66,    -7.67
1984, 03,   30756, 1984.2049,   -99.99,   -99.99,      -7.65,    -7.67,      -7.65,    -7.67
1984, 04,   30787, 1984.2896,    -7.67,    -7.69,      -7.65,    -7.67,      -7.67,    -7.69
1984, 05,   30817, 1984.3716,    -7.67,    -7.68,      -7.65,    -7.67,      -7.67,    -7.68
1984, 06,   30848, 1984.4563,    -7.64,    -7.66,      -7.66,    -7.67,      -7.64,    -7.66
1984, 07,   30878, 1984.5383,   -99.99,   -99.99,      -7.67,    -7.67,      -7.67,    -7.67
1984, 08,   30909, 1984.6230,    -7.67,    -7.66,      -7.68,    -7.66,      -7.67,    -7.66
1984, 09,   30940, 1984.7077,   -99.99,   -99.99,      -7.68,    -7.66,      -7.68,    -7.66
1984, 10,   30970, 1984.7896,    -7.70,    -7.69,      -7.67,    -7.66,      -7.70,    -7.69
1984, 11,   31001, 1984.8743,    -7.66,    -7.64,      -7.67,    -7.65,      -7.66,    -7.64
1984, 12,   31031, 1984.9563,    -7.65,    -7.64,      -7.66,    -7.65,      -7.65,    -7.64
1985, 01,   31062, 1985.0411,    -7.63,    -7.62,      -7.65,    -7.65,      -7.63,    -7.62
1985, 02,   31093, 1985.1260,    -7.62,    -7.62,      -7.64,    -7.65,      -7.62,    -7.62
1985, 03,   31121, 1985.2027,   -99.99,   -99.99,      -7.63,    -7.64,      -7.63,    -7.64
1985, 04,   31152, 1985.2877,    -7.63,    -7.65,      -7.62,    -7.64,      -7.63,    -7.65
1985, 05,   31182, 1985.3699,    -7.61,    -7.63,      -7.62,    -7.64,      -7.61,    -7.63
1985, 06,   31213, 1985.4548,    -7.64,    -7.65,      -7.63,    -7.64,      -7.64,    -7.65
1985, 07,   31243, 1985.5370,    -7.64,    -7.63,      -7.64,    -7.64,      -7.64,    -7.63
1985, 08,   31274, 1985.6219,    -7.64,    -7.63,      -7.65,    -7.64,      -7.64,    -7.63
1985, 09,   31305, 1985.7068,    -7.68,    -7.66,      -7.65,    -7.64,      -7.68,    -7.66
1985, 10,   31335, 1985.7890,    -7.64,    -7.62,      -7.65,    -7.64,      -7.64,    -7.62
1985, 11,   31366, 1985.8740,    -7.64,    -7.63,      -7.65,    -7.63,      -7.64,    -7.63
1985, 12,   31396, 1985.9562,    -7.66,    -7.65,      -7.64,    -7.63,      -7.66,    -7.65
1986, 01,   31427, 1986.0411,    -7.66,    -7.66,      -7.64,    -7.63,      -7.66,    -7.66
1986, 02,   31458, 1986.1260,    -7.60,    -7.61,      -7.62,    -7.63,      -7.60,    -7.61
1986, 03,   31486, 1986.2027,    -7.59,    -7.61,      -7.61,    -7.63,      -7.59,    -7.61
1986, 04,   31517, 1986.2877,    -7.60,    -7.62,      -7.61,    -7.63,      -7.60,    -7.62
1986, 05,   31547, 1986.3699,    -7.59,    -7.61,      -7.62,    -7.63,      -7.59,    -7.61
1986, 06,   31578, 1986.4548,    -7.63,    -7.64,      -7.62,    -7.63,      -7.63,    -7.64
1986, 07,   31608, 1986.5370,    -7.63,    -7.63,      -7.63,    -7.63,      -7.63,    -7.63
1986, 08,   31639, 1986.6219,    -7.65,    -7.64,      -7.65,    -7.63,      -7.65,    -7.64
1986, 09,   31670, 1986.7068,    -7.66,    -7.64,      -7.65,    -7.64,      -7.66,    -7.64
1986, 10,   31700, 1986.7890,    -7.66,    -7.65,      -7.66,    -7.64,      -7.66,    -7.65
1986, 11,   31731, 1986.8740,    -7.66,    -7.65,      -7.65,    -7.64,      -7.66,    -7.65
1986, 12,   31761, 1986.9562,    -7.64,    -7.63,      -7.65,    -7.65,      -7.64,    -7.63
1987, 01,   31792, 1987.0411,    -7.63,    -7.63,      -7.65,    -7.65,      -7.63,    -7.63
1987, 02,   31823, 1987.1260,    -7.64,    -7.64,      -7.65,    -7.66,      -7.64,    -7.64
1987, 03,   31851, 1987.2027,    -7.64,    -7.66,      -7.64,    -7.66,      -7.64,    -7.66
1987, 04,   31882, 1987.2877,    -7.65,    -7.67,      -7.65,    -7.67,      -7.65,    -7.67
1987, 05,   31912, 1987.3699,    -7.68,    -7.69,      -7.66,    -7.67,      -7.68,    -7.69
1987, 06,   31943, 1987.4548,    -7.67,    -7.68,      -7.67,    -7.68,      -7.67,    -7.68
1987, 07,   31973, 1987.5370,    -7.70,    -7.70,      -7.69,    -7.69,      -7.70,    -7.70
1987, 08,   32004, 1987.6219,    -7.71,    -7.70,      -7.70,    -7.69,      -7.71,    -7.70
1987, 09,   32035, 1987.7068,    -7.71,    -7.70,      -7.71,    -7.70,      -7.71,    -7.70
1987, 10,   32065, 1987.7890,    -7.71,    -7.70,      -7.72,    -7.70,      -7.71,    -7.70
1987, 11,   32096, 1987.8740,    -7.72,    -7.71,      -7.72,    -7.71,      -7.72,    -7.71
1987, 12,   32126, 1987.9562,    -7.75,    -7.74,      -7.73,    -7.72,      -7.75,    -7.74
1988, 01,   32157, 1988.0410,    -7.72,    -7.71,      -7.73,    -7.72,      -7.72,    -7.71
1988, 02,   32188, 1988.1257,    -7.72,    -7.72,      -7.72,    -7.73,      -7.72,    -7.72
1988, 03,   32217, 1988.2049,    -7.71,    -7.73,      -7.72,    -7.74,      -7.71,    -7.73
1988, 04,   32248, 1988.2896,    -7.73,    -7.75,      -7.72,    -7.74,      -7.73,    -7.75
1988, 05,   32278, 1988.3716,    -7.73,    -7.75,      -7.73,    -7.75,      -7.73,    -7.75
1988, 06,   32309, 1988.4563,    -7.75,    -7.75,      -7.74,    -7.75,      -7.75,    -7.75
1988, 07,   32339, 1988.5383,    -7.76,    -7.76,      -7.76,    -7.76,      -7.76,    -7.76
1988, 08,   32370, 1988.6230,    -7.75,    -7.74,      -7.77,    -7.76,      -7.75,    -7.74
1988, 09,   32401, 1988.7077,    -7.78,    -7.77,      -7.78,    -7.77,      -7.78,    -7.77
1988, 10,   32431, 1988.7896,    -7.79,    -7.78,      -7.79,    -7.77,      -7.79,    -7.78
1988, 11,   32462, 1988.8743,    -7.81,    -7.79,      -7.79,    -7.77,      -7.81,    -7.79
1988, 12,   32492, 1988.9563,    -7.82,    -7.81,      -7.78,    -7.78,      -7.82,    -7.81
1989, 01,   32523, 1989.0411,   -99.99,   -99.99,      -7.78,    -7.78,      -7.78,    -7.78
1989, 02,   32554, 1989.1260,    -7.77,    -7.77,      -7.77,    -7.78,      -7.77,    -7.77
1989, 03,   32582, 1989.2027,   -99.99,   -99.99,      -7.77,    -7.78,      -7.77,    -7.78
1989, 04,   32613, 1989.2877,    -7.77,    -7.79,      -7.76,    -7.78,      -7.77,    -7.79
1989, 05,   32643, 1989.3699,    -7.76,    -7.78,      -7.77,    -7.78,      -7.76,    -7.78
1989, 06,   32674, 1989.4548,    -7.80,    -7.81,      -7.77,    -7.78,      -7.80,    -7.81
1989, 07,   32704, 1989.5370,    -7.80,    -7.80,      -7.79,    -7.78,      -7.80,    -7.80
1989, 08,   32735, 1989.6219,    -7.75,    -7.74,      -7.80,    -7.79,      -7.75,    -7.74
1989, 09,   32766, 1989.7068,    -7.82,    -7.80,      -7.80,    -7.79,      -7.82,    -7.80
1989, 10,   32796, 1989.7890,    -7.79,    -7.78,      -7.80,    -7.79,      -7.79,    -7.78
1989, 11,   32827, 1989.8740,    -7.77,    -7.76,      -7.80,    -7.79,      -7.77,    -7.76
1989, 12,   32857, 1989.9562,    -7.78,    -7.77,      -7.80,    -7.79,      -7.78,    -7.77
1990, 01,   32888, 1990.0411,    -7.80,    -7.80,      -7.79,    -7.79,      -7.80,    -7.80
1990, 02,   32919, 1990.1260,    -7.77,    -7.78,      -7.78,    -7.79,      -7.77,    -7.78
1990, 03,   32947, 1990.2027,    -7.78,    -7.80,      -7.78,    -7.79,      -7.78,    -7.80
1990, 04,   32978, 1990.2877,    -7.78,    -7.79,      -7.78,    -7.79,      -7.78,    -7.79
1990, 05,   33008, 1990.3699,    -7.76,    -7.78,      -7.78,    -7.80,      -7.76,    -7.78
1990, 06,   33039, 1990.4548,    -7.79,    -7.80,      -7.79,    -7.80,      -7.79,    -7.80
1990, 07,   33069, 1990.5370,    -7.80,    -7.80,      -7.80,    -7.80,      -7.80,    -7.80
1990, 08,   33100, 1990.6219,    -7.84,    -7.83,      -7.81,    -7.80,      -7.84,    -7.83
1990, 09,   33131, 1990.7068,    -7.83,    -7.81,      -7.81,    -7.80,      -7.83,    -7.81
1990, 10,   33161, 1990.7890,    -7.86,    -7.84,      -7.81,    -7.80,      -7.86,    -7.84
1990, 11,   33192, 1990.8740,   -99.99,   -99.99,      -7.81,    -7.79,      -7.81,    -7.79
1990, 12,   33222, 1990.9562,    -7.78,    -7.77,      -7.80,    -7.79,      -7.78,    -7.77
1991, 01,   33253, 1991.0411,   -99.99,   -99.99,      -7.79,    -7.79,      -7.79,    -7.79
1991, 02,   33284, 1991.1260,    -7.77,    -7.78,      -7.78,    -7.79,      -7.77,    -7.78
1991, 03,   33312, 1991.2027,    -7.74,    -7.76,      -7.77,    -7.78,      -7.74,    -7.76
1991, 04,   33343, 1991.2877,    -7.77,    -7.78,      -7.77,    -7.78,      -7.77,    -7.78
1991, 05,   33373, 1991.3699,    -7.76,    -7.78,      -7.77,    -7.78,      -7.76,    -7.78
1991, 06,   33404, 1991.4548,    -7.77,    -7.78,      -7.77,    -7.78,      -7.77,    -7.78
1991, 07,   33434, 1991.5370,    -7.78,    -7.78,      -7.78,    -7.78,      -7.78,    -7.78
1991, 08,   33465, 1991.6219,    -7.79,    -7.78,      -7.79,    -7.78,      -7.79,    -7.78
1991, 09,   33496, 1991.7068,    -7.80,    -7.79,      -7.79,    -7.78,      -7.80,    -7.79
1991, 10,   33526, 1991.7890,    -7.79,    -7.77,      -7.79,    -7.78,      -7.79,    -7.77
1991, 11,   33557, 1991.8740,    -7.80,    -7.79,      -7.79,    -7.78,      -7.80,    -7.79
1991, 12,   33587, 1991.9562,    -7.81,    -7.80,      -7.79,    -7.78,      -7.81,    -7.80
1992, 01,   33618, 1992.0410,    -7.78,    -7.78,      -7.78,    -7.78,      -7.78,    -7.78
1992, 02,   33649, 1992.1257,    -7.77,    -7.78,      -7.77,    -7.78,      -7.77,    -7.78
1992, 03,   33678, 1992.2049,    -7.74,    -7.76,      -7.76,    -7.78,      -7.74,    -7.76
1992, 04,   33709, 1992.2896,    -7.75,    -7.77,      -7.76,    -7.78,      -7.75,    -7.77
1992, 05,   33739, 1992.3716,    -7.77,    -7.78,      -7.77,    -7.78,      -7.77,    -7.78
1992, 06,   33770, 1992.4563,    -7.79,    -7.80,      -7.77,    -7.78,      -7.79,    -7.80
1992, 07,   33800, 1992.5383,    -7.79,    -7.79,      -7.78,    -7.78,      -7.79,    -7.79
1992, 08,   33831, 1992.6230,    -7.80,    -7.79,      -7.79,    -7.78,      -7.80,    -7.79
1992, 09,   33862, 1992.7077,    -7.81,    -7.79,      -7.79,    -7.78,      -7.81,    -7.79
1992, 10,   33892, 1992.7896,    -7.80,    -7.79,      -7.79,    -7.78,      -7.80,    -7.79
1992, 11,   33923, 1992.8743,    -7.79,    -7.78,      -7.78,    -7.77,      -7.79,    -7.78
1992, 12,   33953, 1992.9563,    -7.79,    -7.78,      -7.78,    -7.77,      -7.79,    -7.78
1993, 01,   33984, 1993.0411,    -7.78,    -7.78,      -7.77,    -7.77,      -7.78,    -7.78
1993, 02,   34015, 1993.1260,    -7.73,    -7.74,      -7.76,    -7.76,      -7.73,    -7.74
1993, 03,   34043, 1993.2027,    -7.74,    -7.75,      -7.74,    -7.76,      -7.74,    -7.75
1993, 04,   34074, 1993.2877,    -7.72,    -7.74,      -7.74,    -7.76,      -7.72,    -7.74
1993, 05,   34104, 1993.3699,    -7.73,    -7.75,      -7.74,    -7.76,      -7.73,    -7.75
1993, 06,   34135, 1993.4548,    -7.73,    -7.74,      -7.75,    -7.76,      -7.73,    -7.74
1993, 07,   34165, 1993.5370,    -7.75,    -7.75,      -7.76,    -7.76,      -7.75,    -7.75
1993, 08,   34196, 1993.6219,    -7.77,    -7.76,      -7.77,    -7.76,      -7.77,    -7.76
1993, 09,   34227, 1993.7068,    -7.78,    -7.76,      -7.78,    -7.76,      -7.78,    -7.76
1993, 10,   34257, 1993.7890,    -7.77,    -7.76,      -7.78,    -7.77,      -7.77,    -7.76
1993, 11,   34288, 1993.8740,    -7.78,    -7.77,      -7.78,    -7.77,      -7.78,    -7.77
1993, 12,   34318, 1993.9562,    -7.78,    -7.77,      -7.78,    -7.77,      -7.78,    -7.77
1994, 01,   34349, 1994.0411,    -7.77,    -7.77,      -7.78,    -7.78,      -7.77,    -7.77
1994, 02,   34380, 1994.1260,    -7.79,    -7.80,      -7.77,    -7.78,      -7.79,    -7.80
1994, 03,   34408, 1994.2027,    -7.79,    -7.81,      -7.77,    -7.78,      -7.79,    -7.81
1994, 04,   34439, 1994.2877,    -7.80,    -7.81,      -7.77,    -7.79,      -7.80,    -7.81
1994, 05,   34469, 1994.3699,    -7.77,    -7.78,      -7.77,    -7.79,      -7.77,    -7.78
