"-------------------------------------------------------------------------------------------"
" Monthly average O18 concentrations (per mil) derived from flask air samples               "
" Alert, NWT, Canada: Latitude 82.3N Longitude 62.3W Elevation 210m                         "
"                                                                                           "
" Source: R. F. Keeling, S. C. Piper, A. F. Bollenbacher and S. J. Walker                   "
" Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                        "
" Scripps Institution of Oceanography (SIO)                                                 "
" University of California                                                                  "
" La Jolla, California USA 92093-0244                                                       "
"                                                                                           "
" Status of data and correspondence:                                                        "
"                                                                                           "
" These data are subject to revision based on recalibration of standard gases. Questions    "
" about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu) and            "
" and Dr. Stephen Piper (scpiper@popmail.ucsd.edu), Scripps CO2 Program.                    "
"                                                                                           "
" Flask data in this file through 21-Aug-2019 last updated 05-Nov-2019                      "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" Please cite as:                                                                           "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and   "
" oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps    "
" Institution of Oceanography, San Diego, 88 pages, 2001.                                   "
"                                                                                           "
" If it is necessary to cite a peer-reviewed article, please cite as:                       "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and       "
" oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,       "
" in "A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems",     "
" editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,                 "
" New York, 2005.                                                                           "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats. Column 5 below gives monthly isotope concentrations in per-mil.  This is the     "
" standard version of the data most often sought.  The monthly values have been adjusted    "
" to 24:00 hours on the 15th of each month.  Column 6 gives the same data after a seasonal  "
" adjustment to remove the quasi-regular seasonal cycle.  The adjustment involves           "
" subtracting from the data a 4-harmonic fit with a linear gain factor.  Column 7 is a      "
" smoothed version of the data generated from a stiff cubic spline function plus 4-harmonic "
" functions with linear gain.  Column 8 is the same smoothed version with the seasonal      "
" cycle removed.  Column 9 is identical to Column 5 except that the missing values from     "
" Column 5 have been filled with values from Column 7.  Column 10 is identical to Column 6  "
" except missing values have been filled with values from Column 8.  Missing values are     "
" denoted by -99.99                                                                         "
"                                                                                           "
" CO2 concentrations are measured on the '08A' calibration scale                            "
1991, 03,   33312, 1991.2027,    -0.39,    -0.72,      -0.53,    -0.86,      -0.39,    -0.72
1991, 04,   33343, 1991.2877,    -0.39,    -0.82,      -0.42,    -0.85,      -0.39,    -0.82
1991, 05,   33373, 1991.3699,    -0.28,    -0.77,      -0.35,    -0.84,      -0.28,    -0.77
1991, 06,   33404, 1991.4548,    -0.29,    -0.68,      -0.45,    -0.83,      -0.29,    -0.68
1991, 07,   33434, 1991.5370,    -0.69,    -0.79,      -0.73,    -0.82,      -0.69,    -0.79
1991, 08,   33465, 1991.6219,    -1.06,    -0.76,      -1.12,    -0.81,      -1.06,    -0.76
1991, 09,   33496, 1991.7068,    -1.59,    -1.00,      -1.39,    -0.80,      -1.59,    -1.00
1991, 10,   33526, 1991.7890,    -1.32,    -0.70,      -1.40,    -0.79,      -1.32,    -0.70
1991, 11,   33557, 1991.8740,    -1.23,    -0.82,      -1.19,    -0.78,      -1.23,    -0.82
1991, 12,   33587, 1991.9562,    -0.93,    -0.80,      -0.89,    -0.76,      -0.93,    -0.80
1992, 01,   33618, 1992.0410,    -0.79,    -0.89,      -0.64,    -0.75,      -0.79,    -0.89
1992, 02,   33649, 1992.1257,    -0.54,    -0.78,      -0.49,    -0.73,      -0.54,    -0.78
1992, 03,   33678, 1992.2049,    -0.41,    -0.74,      -0.38,    -0.71,      -0.41,    -0.74
1992, 04,   33709, 1992.2896,    -0.25,    -0.69,      -0.26,    -0.69,      -0.25,    -0.69
1992, 05,   33739, 1992.3716,    -0.39,    -0.88,      -0.19,    -0.68,      -0.39,    -0.88
1992, 06,   33770, 1992.4563,    -0.40,    -0.79,      -0.28,    -0.66,      -0.40,    -0.79
1992, 07,   33800, 1992.5383,    -0.34,    -0.43,      -0.55,    -0.64,      -0.34,    -0.43
1992, 08,   33831, 1992.6230,    -0.87,    -0.57,      -0.93,    -0.62,      -0.87,    -0.57
1992, 09,   33862, 1992.7077,    -1.07,    -0.49,      -1.20,    -0.61,      -1.07,    -0.49
1992, 10,   33892, 1992.7896,    -1.15,    -0.54,      -1.21,    -0.59,      -1.15,    -0.54
1992, 11,   33923, 1992.8743,    -0.89,    -0.48,      -0.99,    -0.58,      -0.89,    -0.48
1992, 12,   33953, 1992.9563,    -0.84,    -0.70,      -0.70,    -0.57,      -0.84,    -0.70
1993, 01,   33984, 1993.0411,    -0.47,    -0.57,      -0.46,    -0.57,      -0.47,    -0.57
1993, 02,   34015, 1993.1260,    -0.23,    -0.46,      -0.32,    -0.56,      -0.23,    -0.46
1993, 03,   34043, 1993.2027,    -0.14,    -0.47,      -0.23,    -0.56,      -0.14,    -0.47
1993, 04,   34074, 1993.2877,    -0.06,    -0.49,      -0.12,    -0.56,      -0.06,    -0.49
1993, 05,   34104, 1993.3699,    -0.08,    -0.57,      -0.07,    -0.56,      -0.08,    -0.57
1993, 06,   34135, 1993.4548,     0.02,    -0.36,      -0.18,    -0.57,       0.02,    -0.36
1993, 07,   34165, 1993.5370,    -0.50,    -0.60,      -0.48,    -0.57,      -0.50,    -0.60
1993, 08,   34196, 1993.6219,    -0.87,    -0.57,      -0.89,    -0.58,      -0.87,    -0.57
1993, 09,   34227, 1993.7068,    -1.31,    -0.72,      -1.18,    -0.59,      -1.31,    -0.72
1993, 10,   34257, 1993.7890,    -1.07,    -0.45,      -1.22,    -0.60,      -1.07,    -0.45
1993, 11,   34288, 1993.8740,    -1.07,    -0.66,      -1.02,    -0.61,      -1.07,    -0.66
1993, 12,   34318, 1993.9562,    -0.73,    -0.59,      -0.75,    -0.62,      -0.73,    -0.59
1994, 01,   34349, 1994.0411,    -0.71,    -0.81,      -0.53,    -0.63,      -0.71,    -0.81
1994, 02,   34380, 1994.1260,    -0.52,    -0.75,      -0.41,    -0.65,      -0.52,    -0.75
1994, 03,   34408, 1994.2027,    -0.27,    -0.59,      -0.33,    -0.66,      -0.27,    -0.59
1994, 04,   34439, 1994.2877,    -0.06,    -0.49,      -0.23,    -0.67,      -0.06,    -0.49
1994, 05,   34469, 1994.3699,    -0.19,    -0.68,      -0.19,    -0.68,      -0.19,    -0.68
1994, 06,   34500, 1994.4548,    -0.38,    -0.77,      -0.30,    -0.69,      -0.38,    -0.77
1994, 07,   34530, 1994.5370,    -0.56,    -0.66,      -0.61,    -0.70,      -0.56,    -0.66
1994, 08,   34561, 1994.6219,    -1.03,    -0.73,      -1.01,    -0.71,      -1.03,    -0.73
1994, 09,   34592, 1994.7068,    -1.29,    -0.71,      -1.30,    -0.71,      -1.29,    -0.71
1994, 10,   34622, 1994.7890,    -1.49,    -0.87,      -1.34,    -0.72,      -1.49,    -0.87
1994, 11,   34653, 1994.8740,    -1.32,    -0.91,      -1.14,    -0.73,      -1.32,    -0.91
1994, 12,   34683, 1994.9562,    -0.96,    -0.83,      -0.86,    -0.73,      -0.96,    -0.83
1995, 01,   34714, 1995.0411,    -0.51,    -0.61,      -0.63,    -0.73,      -0.51,    -0.61
1995, 02,   34745, 1995.1260,    -0.44,    -0.67,      -0.50,    -0.74,      -0.44,    -0.67
1995, 03,   34773, 1995.2027,    -0.40,    -0.73,      -0.41,    -0.74,      -0.40,    -0.73
1995, 04,   34804, 1995.2877,    -0.28,    -0.71,      -0.31,    -0.74,      -0.28,    -0.71
1995, 05,   34834, 1995.3699,    -0.28,    -0.77,      -0.26,    -0.74,      -0.28,    -0.77
1995, 06,   34865, 1995.4548,    -0.30,    -0.69,      -0.36,    -0.75,      -0.30,    -0.69
1995, 07,   34895, 1995.5370,    -0.64,    -0.74,      -0.66,    -0.75,      -0.64,    -0.74
1995, 08,   34926, 1995.6219,    -0.84,    -0.54,      -1.06,    -0.75,      -0.84,    -0.54
1995, 09,   34957, 1995.7068,    -1.48,    -0.90,      -1.35,    -0.76,      -1.48,    -0.90
1995, 10,   34987, 1995.7890,    -1.21,    -0.59,      -1.38,    -0.76,      -1.21,    -0.59
1995, 11,   35018, 1995.8740,    -1.19,    -0.77,      -1.18,    -0.77,      -1.19,    -0.77
1995, 12,   35048, 1995.9562,    -1.04,    -0.91,      -0.90,    -0.77,      -1.04,    -0.91
1996, 01,   35079, 1996.0410,    -0.68,    -0.78,      -0.67,    -0.77,      -0.68,    -0.78
1996, 02,   35110, 1996.1257,    -0.48,    -0.71,      -0.54,    -0.78,      -0.48,    -0.71
1996, 03,   35139, 1996.2049,    -0.57,    -0.90,      -0.45,    -0.78,      -0.57,    -0.90
1996, 04,   35170, 1996.2896,    -0.36,    -0.80,      -0.34,    -0.78,      -0.36,    -0.80
1996, 05,   35200, 1996.3716,    -0.39,    -0.88,      -0.29,    -0.78,      -0.39,    -0.88
1996, 06,   35231, 1996.4563,    -0.38,    -0.77,      -0.39,    -0.78,      -0.38,    -0.77
1996, 07,   35261, 1996.5383,    -0.55,    -0.64,      -0.69,    -0.77,      -0.55,    -0.64
1996, 08,   35292, 1996.6230,    -0.95,    -0.65,      -1.08,    -0.77,      -0.95,    -0.65
1996, 09,   35323, 1996.7077,    -1.19,    -0.60,      -1.36,    -0.77,      -1.19,    -0.60
1996, 10,   35353, 1996.7896,    -1.74,    -1.12,      -1.38,    -0.76,      -1.74,    -1.12
1996, 11,   35384, 1996.8743,    -1.15,    -0.74,      -1.17,    -0.76,      -1.15,    -0.74
1996, 12,   35414, 1996.9563,    -0.81,    -0.67,      -0.88,    -0.75,      -0.81,    -0.67
1997, 01,   35445, 1997.0411,    -0.79,    -0.89,      -0.64,    -0.75,      -0.79,    -0.89
1997, 02,   35476, 1997.1260,    -0.90,    -1.13,      -0.50,    -0.74,      -0.90,    -1.13
1997, 03,   35504, 1997.2027,    -0.28,    -0.61,      -0.40,    -0.73,      -0.28,    -0.61
1997, 04,   35535, 1997.2877,    -0.29,    -0.73,      -0.29,    -0.72,      -0.29,    -0.73
1997, 05,   35565, 1997.3699,    -0.31,    -0.80,      -0.22,    -0.71,      -0.31,    -0.80
1997, 06,   35596, 1997.4548,    -0.25,    -0.64,      -0.31,    -0.70,      -0.25,    -0.64
1997, 07,   35626, 1997.5370,    -0.63,    -0.72,      -0.60,    -0.69,      -0.63,    -0.72
1997, 08,   35657, 1997.6219,    -1.24,    -0.94,      -0.99,    -0.68,      -1.24,    -0.94
1997, 09,   35688, 1997.7068,    -1.25,    -0.66,      -1.26,    -0.67,      -1.25,    -0.66
1997, 10,   35718, 1997.7890,    -1.25,    -0.63,      -1.28,    -0.66,      -1.25,    -0.63
1997, 11,   35749, 1997.8740,    -0.87,    -0.46,      -1.07,    -0.66,      -0.87,    -0.46
1997, 12,   35779, 1997.9562,    -0.69,    -0.56,      -0.78,    -0.66,      -0.69,    -0.56
1998, 01,   35810, 1998.0411,    -0.59,    -0.69,      -0.55,    -0.65,      -0.59,    -0.69
1998, 02,   35841, 1998.1260,    -0.37,    -0.60,      -0.42,    -0.65,      -0.37,    -0.60
1998, 03,   35869, 1998.2027,    -0.25,    -0.58,      -0.33,    -0.66,      -0.25,    -0.58
1998, 04,   35900, 1998.2877,    -0.13,    -0.56,      -0.23,    -0.66,      -0.13,    -0.56
1998, 05,   35930, 1998.3699,    -0.23,    -0.72,      -0.18,    -0.67,      -0.23,    -0.72
1998, 06,   35961, 1998.4548,    -0.23,    -0.62,      -0.29,    -0.68,      -0.23,    -0.62
1998, 07,   35991, 1998.5370,    -0.48,    -0.58,      -0.59,    -0.68,      -0.48,    -0.58
1998, 08,   36022, 1998.6219,    -0.69,    -0.39,      -1.00,    -0.69,      -0.69,    -0.39
1998, 09,   36053, 1998.7068,    -1.85,    -1.26,      -1.29,    -0.70,      -1.85,    -1.26
1998, 10,   36083, 1998.7890,    -1.47,    -0.85,      -1.33,    -0.71,      -1.47,    -0.85
1998, 11,   36114, 1998.8740,    -1.20,    -0.78,      -1.13,    -0.72,      -1.20,    -0.78
1998, 12,   36144, 1998.9562,    -0.77,    -0.63,      -0.86,    -0.73,      -0.77,    -0.63
1999, 01,   36175, 1999.0411,    -0.68,    -0.78,      -0.63,    -0.73,      -0.68,    -0.78
1999, 02,   36206, 1999.1260,    -0.70,    -0.93,      -0.50,    -0.74,      -0.70,    -0.93
1999, 03,   36234, 1999.2027,    -0.42,    -0.74,      -0.42,    -0.75,      -0.42,    -0.74
1999, 04,   36265, 1999.2877,    -0.35,    -0.79,      -0.31,    -0.75,      -0.35,    -0.79
1999, 05,   36295, 1999.3699,    -0.26,    -0.75,      -0.27,    -0.75,      -0.26,    -0.75
1999, 06,   36326, 1999.4548,    -0.16,    -0.55,      -0.37,    -0.76,      -0.16,    -0.55
1999, 07,   36356, 1999.5370,    -0.61,    -0.71,      -0.67,    -0.76,      -0.61,    -0.71
1999, 08,   36387, 1999.6219,    -1.11,    -0.82,      -1.07,    -0.77,      -1.11,    -0.82
1999, 09,   36418, 1999.7068,    -1.17,    -0.58,      -1.37,    -0.78,      -1.17,    -0.58
1999, 10,   36448, 1999.7890,    -1.26,    -0.65,      -1.40,    -0.78,      -1.26,    -0.65
1999, 11,   36479, 1999.8740,    -1.21,    -0.80,      -1.20,    -0.79,      -1.21,    -0.80
1999, 12,   36509, 1999.9562,    -1.10,    -0.97,      -0.93,    -0.80,      -1.10,    -0.97
2000, 01,   36540, 2000.0410,    -0.69,    -0.79,      -0.71,    -0.81,      -0.69,    -0.79
2000, 02,   36571, 2000.1257,    -0.69,    -0.93,      -0.58,    -0.82,      -0.69,    -0.93
2000, 03,   36600, 2000.2049,    -0.42,    -0.75,      -0.49,    -0.82,      -0.42,    -0.75
2000, 04,   36631, 2000.2896,    -0.35,    -0.79,      -0.39,    -0.83,      -0.35,    -0.79
2000, 05,   36661, 2000.3716,    -0.51,    -0.99,      -0.34,    -0.83,      -0.51,    -0.99
2000, 06,   36692, 2000.4563,    -0.69,    -1.08,      -0.45,    -0.83,      -0.69,    -1.08
2000, 07,   36722, 2000.5383,    -0.84,    -0.94,      -0.75,    -0.84,      -0.84,    -0.94
2000, 08,   36753, 2000.6230,    -1.14,    -0.83,      -1.15,    -0.84,      -1.14,    -0.83
2000, 09,   36784, 2000.7077,    -1.37,    -0.78,      -1.43,    -0.84,      -1.37,    -0.78
2000, 10,   36814, 2000.7896,    -1.39,    -0.77,      -1.45,    -0.84,      -1.39,    -0.77
2000, 11,   36845, 2000.8743,    -1.05,    -0.64,      -1.25,    -0.84,      -1.05,    -0.64
2000, 12,   36875, 2000.9563,    -0.81,    -0.68,      -0.97,    -0.84,      -0.81,    -0.68
2001, 01,   36906, 2001.0411,    -0.70,    -0.80,      -0.74,    -0.84,      -0.70,    -0.80
2001, 02,   36937, 2001.1260,    -0.52,    -0.76,      -0.60,    -0.84,      -0.52,    -0.76
2001, 03,   36965, 2001.2027,    -0.40,    -0.72,      -0.51,    -0.84,      -0.40,    -0.72
2001, 04,   36996, 2001.2877,    -0.33,    -0.76,      -0.41,    -0.84,      -0.33,    -0.76
2001, 05,   37026, 2001.3699,    -0.50,    -0.99,      -0.35,    -0.84,      -0.50,    -0.99
2001, 06,   37057, 2001.4548,    -0.52,    -0.91,      -0.46,    -0.84,      -0.52,    -0.91
2001, 07,   37087, 2001.5370,    -0.99,    -1.08,      -0.75,    -0.84,      -0.99,    -1.08
2001, 08,   37118, 2001.6219,    -1.06,    -0.76,      -1.14,    -0.83,      -1.06,    -0.76
2001, 09,   37149, 2001.7068,    -1.67,    -1.08,      -1.41,    -0.82,      -1.67,    -1.08
2001, 10,   37179, 2001.7890,    -1.57,    -0.95,      -1.43,    -0.81,      -1.57,    -0.95
2001, 11,   37210, 2001.8740,    -1.29,    -0.87,      -1.21,    -0.80,      -1.29,    -0.87
2001, 12,   37240, 2001.9562,    -0.86,    -0.72,      -0.92,    -0.79,      -0.86,    -0.72
2002, 01,   37271, 2002.0411,    -0.73,    -0.83,      -0.67,    -0.77,      -0.73,    -0.83
2002, 02,   37302, 2002.1260,    -0.55,    -0.78,      -0.52,    -0.76,      -0.55,    -0.78
2002, 03,   37330, 2002.2027,    -0.31,    -0.64,      -0.41,    -0.74,      -0.31,    -0.64
2002, 04,   37361, 2002.2877,    -0.25,    -0.69,      -0.29,    -0.73,      -0.25,    -0.69
